year,month,avg_tripduration,num_trips,birth_year,gender
2016,7,939,4460,1965,female
2016,7,970,4959,1973,female
2016,7,912,15290,1988,female
2016,7,1063,2779,1997,male
2016,7,906,5094,1974,female
2016,7,889,4420,1975,female
2016,7,854,11201,1961,male
2016,7,879,3922,1962,female
2016,7,847,6255,1955,male
2016,7,827,2131,1998,male
2016,7,831,4240,1952,male
2016,7,1520,1197,1996,female
2016,7,936,1140,1953,female
2016,7,809,2033,1954,female
2016,7,898,765,1951,female
2016,7,569,101,1976,unknown
2016,7,709,48,1937,male
2016,7,645,51,1942,female
2016,7,852,63,1989,unknown
2016,7,893,69,1936,male
2016,7,1114,199,1900,male
2016,7,1909,47,1998,unknown
2016,7,1080,56,1986,unknown
2016,7,843,53,1971,unknown
2016,7,701,36,1910,male
2016,7,702,69,1943,female
2016,7,465,18,1949,unknown
2016,7,753,12,1934,male
2016,7,953,26,1958,unknown
2016,7,547,4,1920,male
2016,7,1199,24,1901,male
2016,7,758,5,1931,male
2016,7,1010,9,1973,unknown
2016,7,1852,15,1913,male
2016,7,866,3,1900,female
2016,7,1131,3,1959,unknown
2016,8,814,19106,1973,male
2016,8,861,22245,1975,male
2016,8,780,39962,1983,male
2016,8,785,42055,1986,male
2016,8,759,34439,1981,male
2016,8,802,15151,1963,male
2016,8,786,43143,1985,male
2016,8,918,14050,1991,female
2016,8,873,4209,1951,male
2016,8,1456,4755,1968,female
2016,8,773,5976,1954,male
2016,8,1564,3846,1963,female
2016,8,929,3916,1959,female
2016,8,775,1439,1946,male
2016,8,742,178,1974,unknown
2016,8,916,935,1997,female
2016,8,973,385,1948,female
2016,8,765,160,1941,female
2016,8,981,95,1966,unknown
2016,8,990,168,1988,unknown
2016,8,627,47,unknown,male
2016,8,771,221,1980,unknown
2016,8,767,33,1935,female
2016,8,561,140,1968,unknown
2016,8,875,56,1935,male
2016,8,715,60,1964,unknown
2016,8,322,20,1957,unknown
2016,8,445,43,unknown,female
2016,8,995,71,1937,male
2016,8,724,2,1912,male
2016,8,1339,5,1907,male
2016,8,499,3,1951,unknown
2016,8,2407,2,1893,female
2016,8,767,20261,1993,male
2016,8,909,17906,1987,female
2016,8,972,5591,1973,female
2016,8,793,26069,1978,male
2016,8,818,13869,1962,male
2016,8,762,15560,1964,male
2016,8,811,19798,1969,male
2016,8,816,422,1947,female
2016,8,762,24306,1976,male
2016,8,1143,9465,1958,male
2016,8,823,28152,1979,male
2016,8,974,3435,1964,female
2016,8,773,14839,1966,male
2016,8,1057,6755,1955,male
2016,8,940,4358,1966,female
2016,8,775,749,1944,male
2016,8,851,2280,1949,male
2016,8,602,116,1940,female
2016,8,977,3228,1958,female
2016,8,914,5328,1971,female
2016,8,971,197,1983,unknown
2016,8,691,181,1982,unknown
2016,8,879,3055,1957,female
2016,8,821,68,1899,male
2016,8,719,122,1965,unknown
2016,8,537,14,1921,female
2016,8,1354,80,1978,unknown
2016,8,747,61,1986,unknown
2016,8,9862,16,1999,unknown
2016,8,21951,70,1987,unknown
2016,8,463,23,1921,male
2016,8,1303,7,1994,unknown
2016,8,769,4,1939,female
2016,8,1696,12,1913,male
2016,8,1678,1,1900,unknown
2016,8,597,8,1991,unknown
2016,8,871,31896,1991,male
2016,8,761,35885,1982,male
2016,8,1167,12493,1982,female
2016,8,1850,214534,unknown,unknown
2016,8,866,5697,1976,female
2016,8,904,7734,1978,female
2016,8,817,1354,1999,male
2016,8,823,24988,1977,male
2016,8,771,20047,1972,male
2016,8,763,38668,1990,male
2016,8,807,12249,1961,male
2016,8,746,42099,1984,male
2016,8,757,43223,1988,male
2016,8,991,5016,1975,female
2016,8,848,17384,1989,female
2016,8,932,795,1951,female
2016,8,943,7950,1979,female
2016,8,903,5299,1972,female
2016,8,839,8101,1956,male
2016,8,814,4649,1952,male
2016,8,945,5716,1970,female
2016,8,815,2205,1950,male
2016,8,912,4157,1960,female
2016,8,806,5170,1996,male
2016,8,881,2212,1954,female
2016,8,970,481,2000,male
2016,8,1074,1888,1955,female
2016,8,826,503,1943,male
2016,8,762,373,1999,female
2016,8,921,252,1938,male
2016,8,967,98,1963,unknown
2016,8,860,36,1888,male
2016,8,779,794,1950,female
2016,8,798,127,1981,unknown
2016,8,1061,106,1977,unknown
2016,8,923,4,1936,unknown
2016,8,1131,39,1979,unknown
2016,8,1052,82,1936,male
2016,8,2118,16,1934,female
2016,8,7378,26,1998,unknown
2016,8,493,27,1926,female
2016,8,815,27,1958,unknown
2016,8,872,13,1992,unknown
2016,8,709,27,1918,male
2016,8,822,7,1948,unknown
2016,8,386,2,1995,unknown
2016,8,386,5,1894,female
2016,8,768,41097,1989,male
2016,8,836,22479,1970,male
2016,8,769,30467,1980,male
2016,8,771,14076,1965,male
2016,8,933,1039,1952,female
2016,8,774,12448,1960,male
2016,8,771,21839,1974,male
2016,8,823,27589,1992,male
2016,8,899,14604,1984,female
2016,8,823,17271,1968,male
2016,8,911,12759,1992,female
2016,8,942,4639,1994,female
2016,8,873,13907,1983,female
2016,8,1020,17099,1985,female
2016,8,949,5275,1969,female
2016,8,710,1139,1945,male
2016,8,1081,11066,1981,female
2016,8,772,19599,1971,male
2016,8,991,1082,1953,female
2016,8,834,10704,1959,male
2016,8,928,7399,1977,female
2016,8,921,1690,1996,female
2016,8,867,345,1984,unknown
2016,8,1424,6165,1995,male
2016,8,917,4875,1967,female
2016,8,831,2096,1948,male
2016,8,1111,71,1960,unknown
2016,8,971,4715,1962,female
2016,8,1206,513,1949,female
2016,8,567,27,1973,unknown
2016,8,856,178,1985,unknown
2016,8,732,210,1946,female
2016,8,837,137,1942,female
2016,8,1419,47,1954,unknown
2016,8,611,47,1969,unknown
2016,8,586,14,1934,male
2016,8,1399,30,1917,male
2016,8,708,32,1901,unknown
2016,8,673,19,1950,unknown
2016,8,465,19,1949,unknown
2016,8,1251,20,1933,male
2016,8,613,22,1923,male
2016,8,2867,6,1997,unknown
2016,8,678,24,1967,unknown
2016,8,1004,28,1901,male
2016,8,1811,1,1936,female
2016,8,181,1,1920,male
2016,8,761,39735,1987,male
2016,8,829,8513,1957,male
2016,8,882,17595,1986,female
2016,8,878,15524,1967,male
2016,8,870,9178,1980,female
2016,8,767,10112,1994,male
2016,8,771,2566,1997,male
2016,8,1051,2078,1956,female
2016,8,910,17473,1988,female
2016,8,914,15552,1990,female
2016,8,902,8542,1993,female
2016,8,985,5973,1974,female
2016,8,868,7097,1953,male
2016,8,976,155,1945,female
2016,8,946,3644,1961,female
2016,8,1307,5292,1965,female
2016,8,1068,90,1885,unknown
2016,8,859,2802,1995,female
2016,8,773,2381,1998,male
2016,8,888,2266,1947,male
2016,8,708,658,1941,male
2016,8,928,85,1938,female
2016,8,9882,152,1996,unknown
2016,8,837,138,1939,male
2016,8,996,624,1998,female
2016,8,869,158,2000,female
2016,8,765,854,1942,male
2016,8,710,97,1943,female
2016,8,831,365,1940,male
2016,8,1150,147,1944,female
2016,8,1980,63,1962,unknown
2016,8,1008,58,1993,unknown
2016,8,1072,79,1989,unknown
2016,8,987,98,1990,unknown
2016,8,748,42,1961,unknown
2016,8,1158,181,1900,male
2016,8,736,175,1975,unknown
2016,8,814,94,1972,unknown
2016,8,666,3,1931,male
2016,8,938,8,1896,male
2016,8,717,75,1971,unknown
2016,8,669,126,1976,unknown
2016,8,331,29,1910,male
2016,8,384,37,1970,unknown
2016,8,658,10,1956,unknown
2016,8,521,46,1932,female
2016,8,1301,8,1959,unknown
2016,9,922,6609,1976,female
2016,9,829,15707,1962,male
2016,9,959,14968,1991,female
2016,9,767,42338,1986,male
2016,9,786,16726,1966,male
2016,9,760,40312,1987,male
2016,9,948,10180,1958,male
2016,9,915,13830,1992,female
2016,9,917,18180,1986,female
2016,9,774,15824,1965,male
2016,9,723,8751,1995,male
2016,9,939,6933,1953,male
2016,9,923,9992,1993,female
2016,9,826,3369,1996,female
2016,9,653,4782,1997,male
2016,9,886,595,1999,female
2016,9,898,1573,1946,male
2016,9,912,5902,1965,female
2016,9,1262,63,1965,unknown
2016,9,694,2235,1999,male
2016,9,775,19,1901,unknown
2016,9,613,208,1976,unknown
2016,9,831,71,1972,unknown
2016,9,654,36,1899,male
2016,9,885,4,1912,male
2016,9,840,450,1943,male
2016,9,776,124,1981,unknown
2016,9,748,132,1940,female
2016,9,829,66,1936,male
2016,9,5805,32,1998,unknown
2016,9,298,12,1921,male
2016,9,931,150,1977,unknown
2016,9,988,114,1885,unknown
2016,9,342,13,1936,female
2016,9,855,99,1978,unknown
2016,9,733,11,1935,unknown
2016,9,259,2,1957,unknown
2016,9,379,16,1918,male
2016,9,706,38,1934,male
2016,9,1050,37,1938,female
2016,9,783,91,1979,unknown
2016,9,282,31,1910,male
2016,9,860,42,unknown,male
2016,9,1050,19,1997,unknown
2016,9,369,1,1901,female
2016,9,369,2,1951,unknown
2016,9,311,1,1932,male
2016,9,757,39041,1983,male
2016,9,1722,215431,unknown,unknown
2016,9,812,26369,1978,male
2016,9,770,39905,1990,male
2016,9,796,32850,1991,male
2016,9,980,4165,1961,female
2016,9,893,2206,1954,female
2016,9,789,13376,1960,male
2016,9,835,15813,1963,male
2016,9,774,21943,1972,male
2016,9,950,6539,1971,female
2016,9,954,11703,1959,male
2016,9,806,19227,1968,male
2016,9,797,24036,1974,male
2016,9,773,17760,1967,male
2016,9,878,7199,1955,male
2016,9,913,7946,1977,female
2016,9,797,21051,1993,male
2016,9,1029,1974,1955,female
2016,9,980,5438,1966,female
2016,9,955,3152,1957,female
2016,9,968,6591,1969,female
2016,9,1028,8474,1978,female
2016,9,963,5083,1963,female
2016,9,981,5668,1975,female
2016,9,864,8908,1957,male
2016,9,818,519,1947,female
2016,9,1005,847,1950,female
2016,9,932,2451,1949,male
2016,9,838,201,1974,unknown
2016,9,697,14,1956,unknown
2016,9,852,310,1938,male
2016,9,1216,517,1949,female
2016,9,1128,27,1901,male
2016,9,755,268,1980,unknown
2016,9,813,39,1926,female
2016,9,875,226,1983,unknown
2016,9,1262,36,1973,unknown
2016,9,853,51,1993,unknown
2016,9,1463,31,1954,unknown
2016,9,710,49,1961,unknown
2016,9,1044,194,2000,female
2016,9,761,176,1988,unknown
2016,9,987,22,1912,unknown
2016,9,665,20,1950,unknown
2016,9,678,6,1944,unknown
2016,9,1195,69,1960,unknown
2016,9,1530,19,1886,male
2016,9,1415,25,1934,female
2016,9,1424,16,1935,male
2016,9,307,3,1939,unknown
2016,9,495,1,1931,male
2016,9,775,29855,1979,male
2016,9,761,41515,1984,male
2016,9,960,9716,1980,female
2016,9,1047,2538,1956,female
2016,9,803,31716,1980,male
2016,9,905,4270,1951,male
2016,9,947,18568,1987,female
2016,9,895,14264,1983,female
2016,9,793,21151,1973,male
2016,9,960,7297,1970,female
2016,9,922,12456,1982,female
2016,9,814,6556,1954,male
2016,9,915,11037,1981,female
2016,9,830,572,1941,male
2016,9,950,6643,1973,female
2016,9,885,1924,1947,male
2016,9,797,1088,1945,male
2016,9,760,155,1942,female
2016,9,912,2758,1998,male
2016,9,565,110,1968,unknown
2016,9,999,844,1998,female
2016,9,993,510,1948,female
2016,9,1101,82,1971,unknown
2016,9,560,50,1932,female
2016,9,817,303,1984,unknown
2016,9,912,783,1951,female
2016,9,1098,173,1900,male
2016,9,428,20,1945,unknown
2016,9,779,136,1943,female
2016,9,831,150,1996,unknown
2016,9,787,161,1946,female
2016,9,884,20,1963,unknown
2016,9,848,85,1986,unknown
2016,9,821,71,1958,unknown
2016,9,1652,21,2000,unknown
2016,9,1102,26,1917,male
2016,9,1107,8,1959,unknown
2016,9,954,5985,1972,female
2016,9,950,14793,1984,female
2016,9,776,35489,1981,male
2016,9,772,42210,1988,male
2016,9,787,17114,1964,male
2016,9,819,25344,1976,male
2016,9,790,44107,1985,male
2016,9,795,22336,1971,male
2016,9,1036,5630,1968,female
2016,9,749,8479,1996,male
2016,9,1037,4128,1959,female
2016,9,941,6869,1974,female
2016,9,919,17405,1985,female
2016,9,991,1301,1953,female
2016,9,953,465,1940,male
2016,9,872,2642,1950,male
2016,9,959,5551,1994,female
2016,9,852,927,2000,male
2016,9,2270,98,1966,unknown
2016,9,845,2165,1948,male
2016,9,572,54,1964,unknown
2016,9,808,891,1944,male
2016,9,834,171,1985,unknown
2016,9,397,29,1949,unknown
2016,9,738,195,1941,female
2016,9,983,17,1933,male
2016,9,2779,32,1999,unknown
2016,9,640,24,1935,female
2016,9,2169,131,1939,male
2016,9,755,66,1992,unknown
2016,9,1310,11,1913,male
2016,9,1038,63,1962,unknown
2016,9,540,9,1991,unknown
2016,9,646,4,1885,male
2016,9,1058,5,1939,female
2016,9,367,1,1894,female
2016,9,799,25952,1977,male
2016,9,936,4461,1960,female
2016,9,790,23852,1975,male
2016,9,774,28128,1992,male
2016,9,807,22353,1969,male
2016,9,838,25068,1970,male
2016,9,790,36553,1982,male
2016,9,792,8419,1956,male
2016,9,834,13157,1961,male
2016,9,756,41944,1989,male
2016,9,1046,5490,1962,female
2016,9,888,17898,1989,female
2016,9,922,16933,1990,female
2016,9,738,13517,1994,male
2016,9,944,8724,1979,female
2016,9,930,5601,1967,female
2016,9,959,1217,1952,female
2016,9,825,1481,1997,female
2016,9,926,4131,1995,female
2016,9,901,17626,1988,female
2016,9,550,180,1975,unknown
2016,9,994,4410,1964,female
2016,9,839,4951,1952,male
2016,9,771,1036,1942,male
2016,9,956,3225,1958,female
2016,9,687,28,1888,male
2016,9,845,269,1982,unknown
2016,9,779,168,1989,unknown
2016,9,1100,144,1945,female
2016,9,1013,186,1990,unknown
2016,9,1326,138,1987,unknown
2016,9,1008,233,1944,female
2016,9,1041,79,1937,male
2016,9,869,56,1967,unknown
2016,9,341,42,unknown,female
2016,9,726,37,1969,unknown
2016,9,752,75,1970,unknown
2016,9,661,20,1923,male
2016,9,1297,9,1948,unknown
2016,9,416,13,1921,female
2016,9,361,3,1994,unknown
2016,9,175,1,1893,female
2015,1,662,6480,1970,male
2015,1,722,849,1968,female
2015,1,665,792,1975,female
2015,1,572,6616,1988,male
2015,1,728,539,1956,female
2015,1,610,6713,1978,male
2015,1,675,1739,1980,female
2015,1,672,772,1948,male
2015,1,648,1105,1991,female
2015,1,619,6311,1975,male
2015,1,719,56,1943,female
2015,1,676,235,1994,female
2015,1,686,336,1953,female
2015,1,717,1051,1966,female
2015,1,696,217,1952,female
2015,1,558,983,1994,male
2015,1,1037,107,1938,male
2015,1,572,142,1948,female
2015,1,302,19,1990,unknown
2015,1,866,55,1939,male
2015,1,734,2,1938,female
2015,1,445,2,1932,female
2015,1,528,4,1937,male
2015,1,658,1516,1990,female
2015,1,622,4441,1965,male
2015,1,1589,5628,unknown,unknown
2015,1,644,712,1964,female
2015,1,547,1901,1992,male
2015,1,803,1189,1969,female
2015,1,620,6415,1977,male
2015,1,618,6331,1974,male
2015,1,574,245,1945,male
2015,1,604,5917,1971,male
2015,1,605,5012,1967,male
2015,1,692,1188,1972,female
2015,1,637,1313,1977,female
2015,1,740,455,1947,male
2015,1,775,800,1949,male
2015,1,636,231,1951,female
2015,1,669,497,1946,male
2015,1,660,1804,1978,female
2015,1,662,926,1967,female
2015,1,723,2161,1955,male
2015,1,589,650,1992,female
2015,1,632,325,1998,male
2015,1,356,5,1936,female
2015,1,497,29,1941,female
2015,1,754,9,1939,female
2015,1,1112,89,1900,male
2015,1,584,7386,1987,male
2015,1,685,2531,1986,female
2015,1,659,3540,1958,male
2015,1,600,7138,1980,male
2015,1,670,5350,1973,male
2015,1,604,7444,1981,male
2015,1,747,679,1959,female
2015,1,594,7003,1990,male
2015,1,736,2101,1987,female
2015,1,685,835,1963,female
2015,1,702,3806,1960,male
2015,1,606,6909,1979,male
2015,1,797,187,1996,female
2015,1,698,3243,1959,male
2015,1,648,1864,1984,female
2015,1,703,2330,1957,male
2015,1,646,2473,1985,female
2015,1,738,782,1961,female
2015,1,569,1405,1993,male
2015,1,839,53,1946,female
2015,1,548,803,1995,male
2015,1,703,1129,1971,female
2015,1,834,318,1942,male
2015,1,725,704,1957,female
2015,1,1215,46,1999,male
2015,1,293,32,1934,male
2015,1,443,10,1933,male
2015,1,901,42,1998,female
2015,1,1430,9,1910,male
2015,1,417,14,1942,female
2015,1,714,1369,1970,female
2015,1,649,4937,1964,male
2015,1,642,5383,1968,male
2015,1,696,2618,1956,male
2015,1,658,4781,1966,male
2015,1,691,5284,1963,male
2015,1,677,1847,1982,female
2015,1,752,1420,1951,male
2015,1,716,1916,1953,male
2015,1,682,1399,1979,female
2015,1,715,1183,1974,female
2015,1,720,1318,1976,female
2015,1,743,1925,1988,female
2015,1,748,1140,1962,female
2015,1,493,411,1997,male
2015,1,769,1095,1960,female
2015,1,730,366,1955,female
2015,1,578,141,1943,male
2015,1,651,287,1941,male
2015,1,706,888,1958,female
2015,1,673,1759,1989,female
2015,1,555,295,1944,male
2015,1,753,171,1950,female
2015,1,688,319,1996,male
2015,1,667,106,1997,female
2015,1,672,149,1940,male
2015,1,426,17,1922,male
2015,1,607,48,1996,unknown
2015,1,497,20,1935,male
2015,1,1052,17,1901,male
2015,1,581,14,1936,male
2015,1,1143,6,1899,male
2015,1,847,5,1935,female
2015,1,605,7815,1982,male
2015,1,596,5526,1972,male
2015,1,604,8963,1983,male
2015,1,624,2129,1983,female
2015,1,577,6602,1989,male
2015,1,572,8449,1984,male
2015,1,634,3545,1961,male
2015,1,549,3822,1991,male
2015,1,669,1222,1965,female
2015,1,625,6249,1969,male
2015,1,595,7929,1985,male
2015,1,752,2217,1954,male
2015,1,660,4112,1962,male
2015,1,747,843,1973,female
2015,1,587,7232,1986,male
2015,1,607,5658,1976,male
2015,1,684,1770,1981,female
2015,1,712,1442,1952,male
2015,1,664,437,1993,female
2015,1,822,677,1954,female
2015,1,681,776,1950,male
2015,1,687,88,1949,female
2015,1,313,10,1930,male
2015,1,1345,41,1944,female
2015,1,632,187,1995,female
2015,1,716,51,1945,female
2015,1,702,42,1947,female
2015,1,574,4,1926,female
2015,2,729,1735,1956,male
2015,2,663,3414,1964,male
2015,2,589,1395,1993,male
2015,2,602,4117,1976,male
2015,2,793,735,1971,female
2015,2,689,593,1967,female
2015,2,631,739,1972,female
2015,2,688,2606,1958,male
2015,2,723,1288,1953,male
2015,2,665,1170,1980,female
2015,2,708,1536,1957,male
2015,2,671,344,1956,female
2015,2,669,1444,1983,female
2015,2,663,3148,1965,male
2015,2,809,549,1949,male
2015,2,674,502,1968,female
2015,2,536,326,1997,male
2015,2,683,508,1963,female
2015,2,603,202,1998,male
2015,2,748,23,1946,female
2015,2,626,93,1995,female
2015,2,1108,82,1900,male
2015,2,777,11,1939,male
2015,2,733,30,1943,female
2015,2,634,1,1925,male
2015,2,540,1,1926,male
2015,2,553,2,1926,female
2015,2,623,5200,1982,male
2015,2,652,3648,1968,male
2015,2,1478,2265,unknown,unknown
2015,2,613,4755,1978,male
2015,2,720,2283,1961,male
2015,2,657,1092,1984,female
2015,2,633,3055,1966,male
2015,2,821,1428,1954,male
2015,2,748,94,1945,male
2015,2,611,4348,1971,male
2015,2,683,2383,1959,male
2015,2,820,723,1960,female
2015,2,777,506,1961,female
2015,2,578,40,1947,female
2015,2,737,1518,1955,male
2015,2,765,632,1974,female
2015,2,707,1093,1978,female
2015,2,593,431,1992,female
2015,2,912,134,1950,female
2015,2,1135,98,1938,male
2015,2,1217,9,1901,male
2015,2,478,12,1922,male
2015,2,336,11,1930,male
2015,2,426,11,1941,female
2015,2,442,13,1996,unknown
2015,2,383,1,1900,female
2015,2,593,2,1938,female
2015,2,291,3,1939,female
2015,2,186,2,unknown,male
2015,2,624,4016,1975,male
2015,2,602,4860,1989,male
2015,2,541,4762,1988,male
2015,2,630,462,1964,female
2015,2,554,2927,1991,male
2015,2,634,4307,1974,male
2015,2,601,3930,1972,male
2015,2,715,1035,1989,female
2015,2,670,759,1991,female
2015,2,611,1073,1982,female
2015,2,698,4815,1970,male
2015,2,663,972,1952,male
2015,2,753,121,1952,female
2015,2,705,3757,1963,male
2015,2,587,1727,1992,male
2015,2,723,1003,1990,female
2015,2,608,3638,1967,male
2015,2,686,553,1948,male
2015,2,677,260,1942,male
2015,2,895,572,1966,female
2015,2,961,20,1945,female
2015,2,800,56,1997,female
2015,2,724,62,1999,male
2015,2,606,383,1946,male
2015,2,423,21,1935,male
2015,2,1207,34,1944,female
2015,2,266,39,1934,male
2015,2,603,7,1935,female
2015,2,1019,2,1931,female
2015,2,655,2967,1962,male
2015,2,581,5136,1981,male
2015,2,591,5945,1983,male
2015,2,646,3698,1973,male
2015,2,600,4609,1979,male
2015,2,588,5582,1985,male
2015,2,596,6176,1984,male
2015,2,639,4100,1969,male
2015,2,669,321,1947,male
2015,2,676,1257,1988,female
2015,2,798,767,1969,female
2015,2,876,743,1973,female
2015,2,770,561,1950,male
2015,2,670,2592,1960,male
2015,2,667,370,1975,female
2015,2,698,380,1996,male
2015,2,680,203,1944,male
2015,2,1137,111,1951,female
2015,2,704,996,1979,female
2015,2,841,697,1962,female
2015,2,650,119,1940,male
2015,2,1087,41,1998,female
2015,2,666,787,1976,female
2015,2,650,463,1993,female
2015,2,370,25,1990,unknown
2015,2,701,54,1949,female
2015,2,397,6,1937,male
2015,2,1548,2,1899,male
2015,2,747,4,1942,female
2015,2,1659,2,1910,male
2015,2,598,5309,1986,male
2015,2,576,5577,1987,male
2015,2,756,864,1970,female
2015,2,504,1324,1994,male
2015,2,568,5046,1990,male
2015,2,604,5104,1980,male
2015,2,596,4343,1977,male
2015,2,731,294,1953,female
2015,2,756,1389,1987,female
2015,2,666,1447,1985,female
2015,2,803,376,1954,female
2015,2,687,251,1955,female
2015,2,720,714,1965,female
2015,2,684,448,1959,female
2015,2,753,398,1957,female
2015,2,693,1008,1981,female
2015,2,484,956,1995,male
2015,2,754,955,1951,male
2015,2,735,603,1958,female
2015,2,629,390,1994,female
2015,2,733,831,1977,female
2015,2,673,1513,1986,female
2015,2,751,183,1941,male
2015,2,632,120,1948,female
2015,2,918,133,1996,female
2015,2,500,82,1943,male
2015,2,3469,1,1929,male
2015,3,616,7122,1976,male
2015,3,539,1788,1994,male
2015,3,649,8110,1990,male
2015,3,710,7540,1979,male
2015,3,596,8158,1988,male
2015,3,642,9751,1984,male
2015,3,631,5705,1967,male
2015,3,740,1748,1979,female
2015,3,757,1992,1982,female
2015,3,704,5195,1965,male
2015,3,693,2006,1980,female
2015,3,680,1686,1952,male
2015,3,680,6220,1968,male
2015,3,760,531,1997,male
2015,3,859,917,1959,female
2015,3,720,446,1944,male
2015,3,676,100,1947,female
2015,3,436,37,1935,male
2015,3,1144,74,1944,female
2015,3,890,727,1954,female
2015,3,961,232,1996,female
2015,3,439,1,1935,female
2015,3,1216,3,1910,male
2015,3,446,3,1926,female
2015,3,849,6,1900,female
2015,3,1822,12851,unknown,unknown
2015,3,654,9814,1983,male
2015,3,636,9205,1986,male
2015,3,687,9184,1985,male
2015,3,629,8148,1989,male
2015,3,841,1474,1969,female
2015,3,1043,1479,1991,female
2015,3,746,1832,1978,female
2015,3,713,902,1964,female
2015,3,866,6198,1973,male
2015,3,648,5029,1962,male
2015,3,721,1360,1965,female
2015,3,802,810,1961,female
2015,3,735,2097,1990,female
2015,3,800,2468,1987,female
2015,3,787,1429,1971,female
2015,3,728,1988,1981,female
2015,3,865,1135,1967,female
2015,3,733,5690,1964,male
2015,3,756,1604,1977,female
2015,3,729,5456,1963,male
2015,3,704,346,1941,male
2015,3,753,2354,1984,female
2015,3,553,2026,1993,male
2015,3,703,889,1950,male
2015,3,768,1528,1976,female
2015,3,738,1281,1974,female
2015,3,775,2480,1954,male
2015,3,745,2236,1989,female
2015,3,772,463,1953,female
2015,3,923,776,1993,female
2015,3,754,149,1943,male
2015,3,387,31,1990,unknown
2015,3,1080,13,1899,male
2015,3,630,26,1942,female
2015,3,775,14,1938,female
2015,3,485,8,1937,male
2015,3,834,462,1942,male
2015,3,656,7168,1969,male
2015,3,671,7123,1974,male
2015,3,642,1531,1995,male
2015,3,634,8521,1981,male
2015,3,647,6474,1972,male
2015,3,721,7613,1978,male
2015,3,741,2468,1988,female
2015,3,659,8403,1980,male
2015,3,680,5059,1966,male
2015,3,681,4445,1960,male
2015,3,771,2451,1953,male
2015,3,811,1360,1962,female
2015,3,720,2987,1985,female
2015,3,1063,1032,1966,female
2015,3,684,559,1946,male
2015,3,796,199,1950,female
2015,3,1412,27,1939,male
2015,3,437,52,1996,unknown
2015,3,787,4,1936,male
2015,3,1161,20,1901,male
2015,3,452,1,1988,unknown
2015,3,700,7996,1970,male
2015,3,627,9006,1987,male
2015,3,645,6918,1971,male
2015,3,621,5031,1991,male
2015,3,982,456,1955,female
2015,3,727,2897,1986,female
2015,3,708,253,1945,male
2015,3,688,3941,1961,male
2015,3,710,2654,1957,male
2015,3,717,904,1963,female
2015,3,794,632,1996,male
2015,3,803,274,1951,female
2015,3,838,2619,1983,female
2015,3,761,1660,1951,male
2015,3,837,776,1957,female
2015,3,839,1175,1960,female
2015,3,230,43,1934,male
2015,3,737,2839,1956,male
2015,3,611,451,1994,female
2015,3,592,294,1998,male
2015,3,816,890,1949,male
2015,3,778,302,1952,female
2015,3,690,1003,1992,female
2015,3,767,985,1968,female
2015,3,848,152,1948,female
2015,3,1491,89,1998,female
2015,3,517,16,1922,male
2015,3,700,211,1995,female
2015,3,501,27,1941,female
2015,3,493,89,1999,male
2015,3,1002,9,1930,male
2015,3,831,2,1907,male
2015,3,1020,3,1940,female
2015,3,659,6687,1975,male
2015,3,728,2563,1955,male
2015,3,646,8546,1982,male
2015,3,944,1459,1973,female
2015,3,752,1692,1970,female
2015,3,693,3813,1958,male
2015,3,659,538,1947,male
2015,3,658,6996,1977,male
2015,3,746,1264,1972,female
2015,3,706,3582,1959,male
2015,3,738,1043,1958,female
2015,3,700,994,1948,male
2015,3,772,626,1956,female
2015,3,769,134,1997,female
2015,3,1058,90,1945,female
2015,3,589,2750,1992,male
2015,3,728,1033,1975,female
2015,3,587,154,1940,male
2015,3,633,85,1938,male
2015,3,951,169,1949,female
2015,3,1064,79,1900,male
2015,3,1011,36,1946,female
2015,3,735,63,1943,female
2015,3,1069,1,1939,female
2015,3,893,2,unknown,male
2015,4,724,8716,1963,male
2015,4,705,14298,1990,male
2015,4,942,11785,1974,male
2015,4,878,15474,1988,male
2015,4,703,773,1997,male
2015,4,669,4876,1992,male
2015,4,712,16468,1987,male
2015,4,784,3814,1953,male
2015,4,890,1761,1961,female
2015,4,922,1135,1956,female
2015,4,699,11067,1971,male
2015,4,817,18418,1983,male
2015,4,759,5812,1958,male
2015,4,548,3458,1994,male
2015,4,823,2641,1951,male
2015,4,1273,6831,1960,male
2015,4,754,1596,1948,male
2015,4,745,2511,1952,male
2015,4,655,485,1998,male
2015,4,1391,916,1955,female
2015,4,844,484,1996,female
2015,4,794,207,1948,female
2015,4,2250,34,1936,male
2015,4,698,6,1926,female
2015,4,873,34,1935,male
2015,4,567,1,1900,female
2015,4,711,5,1987,unknown
2015,4,1362,4,1931,female
2015,4,917,3,1926,male
2015,4,288,3,unknown,male
2015,4,1968,66214,unknown,unknown
2015,4,751,12513,1977,male
2015,4,750,15647,1989,male
2015,4,951,1898,1968,female
2015,4,756,11667,1975,male
2015,4,884,9621,1991,male
2015,4,830,5714,1986,female
2015,4,692,11293,1969,male
2015,4,945,3792,1978,female
2015,4,1871,1594,1950,male
2015,4,879,2622,1971,female
2015,4,840,2201,1967,female
2015,4,764,1857,1958,female
2015,4,887,3386,1977,female
2015,4,654,1060,1994,female
2015,4,722,1601,1993,female
2015,4,828,1422,1949,male
2015,4,756,1042,1996,male
2015,4,1213,49,1899,male
2015,4,443,12,1988,unknown
2015,4,409,12,1930,male
2015,4,889,77,1939,male
